Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,Start.date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2
0,4D,10A,,7/10/08,321005,100,0,0,0,0,0,0,0,0,730105,60,730204,20,730215,20,0,0,0,0,1797,CHIEF_INVESTIGATOR,1960,North America,,2678,25,Yes ,>10 to 15,7,23,0,13,12,0,147857,CHIEF_INVESTIGATOR,1975,Australia,,2678,25,,Less than 0,2,17,0,0,0,0
0,32D,30B,,7/10/08,320206,100,0,0,0,0,0,0,0,0,670401,50,730108,50,0,0,0,0,0,0,2232,CHIEF_INVESTIGATOR,1955,Australia,,2653,25,,Less than 0,0,5,0,0,2,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,32D,30B,,7/10/08,321020,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,734322,CHIEF_INVESTIGATOR,1965,,,2603,25,,>=0 to 5,2,9,0,0,0,0,887717,CHIEF_INVESTIGATOR,1960,,,2653,25,,>=0 to 5,2,3,0,0,0,0
1,21A,50A,A ,7/10/08,321204,50,321208,50,0,0,0,0,0,0,730211,70,730202,30,0,0,0,0,0,0,54322,CHIEF_INVESTIGATOR,1960,Eastern Europe,,2923,25,,Less than 0,1,4,0,1,0,6,73757,CHIEF_INVESTIGATOR,1965,Australia,,2923,25,Yes ,>10 to 15,3,5,0,0,0,0
0,4D,10A,,7/10/08,321003,100,0,0,0,0,0,0,0,0,730106,100,0,0,0,0,0,0,0,0,20202,PRINCIPAL_SUPERVISOR,1965,South Africa,,2668,25,Yes ,>=0 to 5,1,6,0,0,11,17,106357,CHIEF_INVESTIGATOR,1950,Australia,,2668,25,,>=0 to 5,3,5,0,0,0,0
0,4D,10A,,7/10/08,270199,100,0,0,0,0,0,0,0,0,730108,50,730117,50,0,0,0,0,0,0,39202,CHIEF_INVESTIGATOR,1960,Australia,,2603,25,,>5 to 10,1,3,0,1,0,0,,,,,,,,,,,,,,,
0,4D,10A,,7/10/08,380101,100,0,0,0,0,0,0,0,0,730111,30,730204,30,730305,20,780105,10,780108,10,39277,CHIEF_INVESTIGATOR,1950,Asia Pacific,English,3273,31,Yes ,>5 to 10,3,3,1,6,4,1,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,321027,100,0,0,0,0,0,0,0,0,730110,50,730102,50,0,0,0,0,0,0,77067,CHIEF_INVESTIGATOR,1970,Australia,English,2668,25,Yes ,>5 to 10,2,4,8,5,7,0,31967,CHIEF_INVESTIGATOR,1970,Australia,,2668,25,Yes ,>5 to 10,3,6,0,0,0,0
0,4D,10A,,7/10/08,320502,100,0,0,0,0,0,0,0,0,730106,50,730201,10,730105,30,730202,10,0,0,107862,CHIEF_INVESTIGATOR,1975,Australia,,2713,25,,>=0 to 5,4,8,1,1,5,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,320702,100,0,0,0,0,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,726807,CHIEF_INVESTIGATOR,1965,,,2538,25,,>=0 to 5,1,1,1,1,0,1,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,320402,100,0,0,0,0,0,0,0,0,670401,100,0,0,0,0,0,0,0,0,495142,CHIEF_INVESTIGATOR,1975,Eastern Europe,,2053,19,,,2,0,11,9,1,0,37662,CHIEF_INVESTIGATOR,1960,Australia,,2628,25,Yes ,>5 to 10,1,2,0,0,0,0
0,4D,10A,,7/10/08,321012,100,0,0,0,0,0,0,0,0,730115,30,730106,30,730107,20,730111,20,0,0,47457,CHIEF_INVESTIGATOR,1980,,,,,,,0,0,0,0,0,0,68817,CHIEF_INVESTIGATOR,1955,Australia,,2713,25,Yes ,>10 to 15,1,8,0,0,0,0
0,4D,10A,,7/10/08,320701,100,0,0,0,0,0,0,0,0,730113,75,730101,15,730104,10,0,0,0,0,73402,CHIEF_INVESTIGATOR,1965,Great Britain,,3268,31,Yes ,>10 to 15,5,9,4,13,5,1,23312,CHIEF_INVESTIGATOR,1975,,,,,,,0,0,0,0,0,0
0,4D,10A,,7/10/08,270108,100,0,0,0,0,0,0,0,0,670403,80,670402,20,0,0,0,0,0,0,3362,CHIEF_INVESTIGATOR,1970,Australia,,2603,25,Yes ,>5 to 10,3,3,8,11,3,3,910772,HONVISIT,1970,Australia,,2603,25,Yes ,>=0 to 5,1,1,0,0,0,0
0,4D,10A,,7/10/08,321027,100,0,0,0,0,0,0,0,0,730102,10,730110,80,670403,10,0,0,0,0,147717,CHIEF_INVESTIGATOR,1965,Great Britain,,2668,25,Yes ,>=0 to 5,0,12,2,1,0,0,78762,PRINCIPAL_SUPERVISOR,1960,Australia,,2668,25,Yes ,>5 to 10,4,8,0,0,0,0
0,4D,10A,,7/10/08,321027,100,0,0,0,0,0,0,0,0,730110,80,730106,20,0,0,0,0,0,0,66772,CHIEF_INVESTIGATOR,1945,Australia,,2558,25,Yes ,more than 15,3,0,12,19,10,2,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,321028,100,0,0,0,0,0,0,0,0,730107,50,730118,50,0,0,0,0,0,0,40697,CHIEF_INVESTIGATOR,1965,Great Britain,,1258,34,Yes ,>5 to 10,1,0,3,3,4,0,10662,CHIEF_INVESTIGATOR,1955,Australia,English,1258,34,Yes ,>10 to 15,2,4,0,0,0,0
1,4D,10A,G ,7/10/08,320799,100,0,0,0,0,0,0,0,0,730211,40,730104,30,670403,10,780105,20,0,0,4222,CHIEF_INVESTIGATOR,1960,Australia,,2768,25,,>10 to 15,0,7,17,26,18,12,15467,CHIEF_INVESTIGATOR,1955,Australia,,2668,25,,>5 to 10,2,1,0,0,0,0
0,4D,10A,,7/10/08,321004,100,0,0,0,0,0,0,0,0,730213,40,730105,20,730104,20,670401,20,0,0,79217,CHIEF_INVESTIGATOR,1955,Australia,,2828,25,,Less than 0,2,5,4,1,0,0,10662,CHIEF_INVESTIGATOR,1955,Australia,English,1258,34,Yes ,>10 to 15,2,4,0,0,0,0
0,4D,10A,,7/10/08,320202,100,0,0,0,0,0,0,0,0,730101,50,730102,50,0,0,0,0,0,0,7362,CHIEF_INVESTIGATOR,1970,Western Europe,,2628,25,Yes ,>10 to 15,4,4,7,8,0,1,,,,,,,,,,,,,,,
0,4D,10A,,7/10/08,270205,100,0,0,0,0,0,0,0,0,730108,50,780105,50,0,0,0,0,0,0,497907,CHIEF_INVESTIGATOR,1970,Australia,,2578,25,Yes ,>=0 to 5,1,4,3,1,1,0,,,,,,,,,,,,,,,
0,4D,10A,,7/10/08,321202,100,0,0,0,0,0,0,0,0,730218,70,730219,20,730299,10,0,0,0,0,495867,CHIEF_INVESTIGATOR,1970,Australia,,2523,25,Yes ,>=0 to 5,0,1,0,1,0,1,20122,CHIEF_INVESTIGATOR,1965,Great Britain,,2523,25,Yes ,>=0 to 5,3,7,0,0,0,0
0,4D,10A,,7/10/08,320206,100,0,0,0,0,0,0,0,0,730108,50,730102,50,0,0,0,0,0,0,148087,CHIEF_INVESTIGATOR,1950,Australia,,2653,25,,>=0 to 5,3,7,8,3,0,0,,,,,,,,,,,,,,,
1,4D,10A,G ,7/10/08,270101,100,0,0,0,0,0,0,0,0,670402,100,0,0,0,0,0,0,0,0,35602,CHIEF_INVESTIGATOR,1965,Australia,,2653,25,Yes ,>5 to 10,5,3,17,14,11,9,120047,CHIEF_INVESTIGATOR,1960,Australia,,2713,25,,>=0 to 5,1,1,0,0,0,0
0,4D,10A,,7/10/08,321204,100,0,0,0,0,0,0,0,0,730211,100,0,0,0,0,0,0,0,0,26667,CHIEF_INVESTIGATOR,1965,Australia,,2768,25,Yes ,>=0 to 5,0,2,2,8,2,0,65342,CHIEF_INVESTIGATOR,1955,Great Britain,,2768,25,Yes ,more than 15,0,2,0,0,0,0
0,40D,10B,,7/10/08,321003,100,0,0,0,0,0,0,0,0,730106,100,0,0,0,0,0,0,0,0,132232,CHIEF_INVESTIGATOR,1975,Australia,,2523,25,Yes ,>=0 to 5,1,1,9,4,2,0,82567,DELEGATED_RESEARCHER,1955,Australia,English,2678,25,Yes ,more than 15,2,5,0,0,0,0
1,4D,10A,G ,7/10/08,320702,100,0,0,0,0,0,0,0,0,730104,50,730205,50,0,0,0,0,0,0,124577,CHIEF_INVESTIGATOR,1965,Australia,,2538,25,,more than 15,3,1,7,19,10,3,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,32D,30B,,7/10/08,321199,100,0,0,0,0,0,0,0,0,730302,40,730108,40,730201,20,0,0,0,0,31707,PRINCIPAL_SUPERVISOR,1965,Australia,,2558,25,,>5 to 10,3,4,6,6,2,7,97182,CHIEF_INVESTIGATOR,1955,Australia,,2568,25,Yes ,>5 to 10,0,2,0,0,0,0
0,4D,10A,,7/10/08,320202,100,0,0,0,0,0,0,0,0,670401,80,730102,20,0,0,0,0,0,0,2232,CHIEF_INVESTIGATOR,1955,Australia,,2653,25,,Less than 0,0,5,0,0,2,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,40D,10B,C ,7/10/08,321003,100,0,0,0,0,0,0,0,0,730106,100,0,0,0,0,0,0,0,0,20202,PRINCIPAL_SUPERVISOR,1965,South Africa,,2668,25,Yes ,>=0 to 5,1,6,0,0,11,17,106357,CHIEF_INVESTIGATOR,1950,Australia,,2668,25,,>=0 to 5,3,5,0,0,0,0
0,266B,10A,,7/10/08,321029,100,0,0,0,0,0,0,0,0,730108,80,670403,20,0,0,0,0,0,0,110517,CHIEF_INVESTIGATOR,1980,Australia,,2728,25,Yes ,>=0 to 5,1,3,0,0,0,0,28832,CHIEF_INVESTIGATOR,1950,,,2728,25,,Less than 0,0,0,0,0,0,0
1,4D,10A,G ,7/10/08,320702,100,0,0,0,0,0,0,0,0,730104,90,730205,10,0,0,0,0,0,0,982527,CHIEF_INVESTIGATOR,1975,,,2538,25,,>=0 to 5,2,0,0,0,0,0,,,,,,,,,,,,,,,
0,40D,10B,,7/10/08,321003,100,0,0,0,0,0,0,0,0,730106,100,0,0,0,0,0,0,0,0,136607,CHIEF_INVESTIGATOR,1960,Australia,,2828,25,,>=0 to 5,0,4,3,5,1,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,320704,100,0,0,0,0,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,4082,CHIEF_INVESTIGATOR,1960,Australia,,2678,25,Yes ,>10 to 15,0,6,0,3,2,1,,,,,,,,,,,,,,,
0,4D,10A,,7/10/08,321006,100,0,0,0,0,0,0,0,0,730113,70,730204,5,730215,5,670403,20,0,0,72317,CHIEF_INVESTIGATOR,1950,Great Britain,,2678,25,Yes ,more than 15,3,3,7,13,5,1,73707,CHIEF_INVESTIGATOR,1960,Australia,,2853,25,Yes ,>5 to 10,0,3,0,0,0,0
0,4D,10A,,7/10/08,321015,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,28807,CHIEF_INVESTIGATOR,1955,Australia,,2653,25,,>5 to 10,0,1,0,8,1,2,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,321028,100,0,0,0,0,0,0,0,0,730114,100,0,0,0,0,0,0,0,0,20937,CHIEF_INVESTIGATOR,1970,Australia,,2763,25,Yes ,>5 to 10,0,11,4,7,2,0,,,,,,,,,,,,,,,
1,4D,10A,C ,7/10/08,321202,100,0,0,0,0,0,0,0,0,730108,80,730213,10,730299,10,0,0,0,0,937957,CHIEF_INVESTIGATOR,1975,Australia,,2523,25,Yes ,>=0 to 5,4,0,3,8,0,3,126007,CHIEF_INVESTIGATOR,1970,Australia,English,2523,25,Yes ,>=0 to 5,0,2,0,0,0,0
0,4D,10A,,7/10/08,321024,100,0,0,0,0,0,0,0,0,730114,40,730303,60,0,0,0,0,0,0,19082,CHIEF_INVESTIGATOR,1970,Australia,,2563,25,Yes ,>5 to 10,1,4,8,5,3,1,12177,CHIEF_INVESTIGATOR,1960,,,2563,25,,>=0 to 5,0,0,0,0,0,0
1,4D,10A,I ,7/10/08,321299,100,0,0,0,0,0,0,0,0,730101,25,730204,25,730299,50,0,0,0,0,27317,CHIEF_INVESTIGATOR,1965,Australia,,2853,25,,>5 to 10,1,0,2,5,0,3,33152,CHIEF_INVESTIGATOR,1950,Australia,,2853,25,,>=0 to 5,1,0,0,0,0,0
1,4D,10A,E ,7/10/08,321016,100,0,0,0,0,0,0,0,0,730111,100,0,0,0,0,0,0,0,0,25662,CHIEF_INVESTIGATOR,1975,Australia,,3273,31,Yes ,>=0 to 5,3,3,13,5,5,0,80527,CHIEF_INVESTIGATOR,1950,Australia,,3273,31,Yes ,more than 15,0,0,0,0,0,0
0,40D,10B,,7/10/08,320305,100,0,0,0,0,0,0,0,0,730105,20,730106,80,0,0,0,0,0,0,69812,CHIEF_INVESTIGATOR,1960,Australia,,2813,25,,>5 to 10,5,11,16,17,23,4,877722,CHIEF_INVESTIGATOR,1975,,,,,,,2,5,0,0,0,0
0,4D,10A,,7/10/08,270106,100,0,0,0,0,0,0,0,0,730107,85,730204,10,780105,5,0,0,0,0,9227,CHIEF_INVESTIGATOR,1970,Australia,,1258,34,Yes ,>=0 to 5,0,8,0,5,4,5,10662,CHIEF_INVESTIGATOR,1955,Australia,English,1258,34,Yes ,>10 to 15,2,4,0,0,0,0
1,4D,10A,E ,7/10/08,321006,100,0,0,0,0,0,0,0,0,730108,70,730113,30,0,0,0,0,0,0,73942,CHIEF_INVESTIGATOR,1950,Australia,,2728,25,Yes ,>10 to 15,4,2,9,18,7,5,78827,CHIEF_INVESTIGATOR,1950,Australia,,2498,25,Yes ,more than 15,4,3,0,0,0,0
1,4D,10A,G ,7/10/08,321010,100,0,0,0,0,0,0,0,0,670401,50,730101,50,0,0,0,0,0,0,655457,CHIEF_INVESTIGATOR,1970,Australia,,2628,25,Yes ,>=0 to 5,2,6,2,5,4,0,7362,CHIEF_INVESTIGATOR,1970,Western Europe,,2628,25,Yes ,>10 to 15,4,4,0,0,0,0
0,4D,10A,,7/10/08,320307,100,0,0,0,0,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,498427,CHIEF_INVESTIGATOR,1970,Great Britain,,2668,25,Yes ,>=0 to 5,3,12,3,9,8,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,320402,100,0,0,0,0,0,0,0,0,730101,70,780105,20,670403,10,0,0,0,0,10477,CHIEF_INVESTIGATOR,1960,Australia,,2628,25,Yes ,>5 to 10,1,1,11,10,1,7,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,32D,30B,,7/10/08,321203,100,0,0,0,0,0,0,0,0,670401,50,730108,30,670402,20,0,0,0,0,30017,CHIEF_INVESTIGATOR,1960,Australia,,2893,25,,>5 to 10,1,5,0,17,24,14,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,321203,100,0,0,0,0,0,0,0,0,700299,60,730301,20,730110,20,0,0,0,0,713202,CHIEF_INVESTIGATOR,1970,,,,,,,0,0,0,1,2,3,143992,CHIEF_INVESTIGATOR,1970,Australia,,2163,19,Yes ,>=0 to 5,5,4,0,0,0,0
1,4D,10A,G ,7/10/08,320202,100,0,0,0,0,0,0,0,0,730102,40,730213,30,730305,30,0,0,0,0,106282,CHIEF_INVESTIGATOR,1965,Asia Pacific,English,2628,25,Yes ,>=0 to 5,1,5,9,4,5,2,77162,CHIEF_INVESTIGATOR,1970,Australia,,2603,25,Yes ,>5 to 10,1,3,0,0,0,0
1,4D,10A,F ,7/10/08,320305,100,0,0,0,0,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,289377,CHIEF_INVESTIGATOR,1975,Australia,,2603,25,Yes ,>=0 to 5,3,3,8,2,1,0,,,,,,,,,,,,,,,
1,4D,10A,E ,7/10/08,270199,100,0,0,0,0,0,0,0,0,730108,90,730114,10,0,0,0,0,0,0,2477,CHIEF_INVESTIGATOR,1965,Australia,,2668,25,Yes ,>10 to 15,0,1,6,2,1,5,78762,PRINCIPAL_SUPERVISOR,1960,Australia,,2668,25,Yes ,>5 to 10,4,8,0,0,0,0
0,4D,10A,,7/10/08,321003,100,0,0,0,0,0,0,0,0,730106,90,670403,10,0,0,0,0,0,0,87147,CHIEF_INVESTIGATOR,1970,Australia,,2548,25,Yes ,>5 to 10,1,2,5,4,7,1,,,,,,,,,,,,,,,
1,4D,10A,F ,7/10/08,321015,100,0,0,0,0,0,0,0,0,730108,80,730201,20,0,0,0,0,0,0,696492,CHIEF_INVESTIGATOR,1975,,,2653,25,,>=0 to 5,1,0,0,1,0,0,,,,,,,,,,,,,,,
0,4D,10A,,7/10/08,321206,100,0,0,0,0,0,0,0,0,730104,50,730220,50,0,0,0,0,0,0,78992,CHIEF_INVESTIGATOR,1945,Australia,,2763,25,Yes ,more than 15,3,10,9,22,7,9,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,320799,100,0,0,0,0,0,0,0,0,670402,100,0,0,0,0,0,0,0,0,110437,CHIEF_INVESTIGATOR,1975,Australia,,2653,25,Yes ,>=0 to 5,0,2,1,1,0,0,120047,CHIEF_INVESTIGATOR,1960,Australia,,2713,25,,>=0 to 5,1,1,0,0,0,0
0,4D,10A,,7/10/08,321007,100,0,0,0,0,0,0,0,0,730203,40,730306,30,730213,20,730105,10,0,0,971367,CHIEF_INVESTIGATOR,1970,,,2763,25,,>=0 to 5,1,1,6,4,1,1,4102,CHIEF_INVESTIGATOR,1955,Australia,,2948,25,Yes ,more than 15,1,8,0,0,0,0
1,4D,10A,G ,7/10/08,320702,100,0,0,0,0,0,0,0,0,730104,70,730211,20,780105,5,670402,5,0,0,74302,CHIEF_INVESTIGATOR,1960,Australia,,2603,25,Yes ,>10 to 15,4,2,3,1,6,1,74492,CHIEF_INVESTIGATOR,1950,Australia,,2653,25,Yes ,more than 15,5,6,0,0,0,0
0,4D,10A,,7/10/08,321012,100,0,0,0,0,0,0,0,0,730105,50,730115,50,0,0,0,0,0,0,74162,CHIEF_INVESTIGATOR,1970,Australia,,2813,25,Yes ,>5 to 10,5,10,19,34,9,10,575052,CHIEF_INVESTIGATOR,1965,,,3943,31,Yes ,>=0 to 5,0,6,0,0,0,0
0,4D,10A,,7/10/08,321020,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,734322,CHIEF_INVESTIGATOR,1965,,,2603,25,,>=0 to 5,2,9,0,0,0,0,887717,CHIEF_INVESTIGATOR,1960,,,2653,25,,>=0 to 5,2,3,0,0,0,0
1,4D,10A,F ,7/10/08,321026,100,0,0,0,0,0,0,0,0,730105,30,730116,30,730118,40,0,0,0,0,72532,CHIEF_INVESTIGATOR,1955,Great Britain,English,3268,31,Yes ,more than 15,0,2,5,28,7,3,22002,CHIEF_INVESTIGATOR,1975,Australia,,3268,31,Yes ,>5 to 10,1,0,2,8,0,0
0,4D,10A,,7/10/08,320202,100,0,0,0,0,0,0,0,0,730101,60,670401,20,780105,20,0,0,0,0,106282,CHIEF_INVESTIGATOR,1965,Asia Pacific,English,2628,25,Yes ,>=0 to 5,1,5,9,4,5,2,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,266B,10A,,7/10/08,321023,100,0,0,0,0,0,0,0,0,730108,60,671402,20,671401,10,730308,10,0,0,918577,CHIEF_INVESTIGATOR,1960,,,3198,31,,>=0 to 5,0,1,0,0,0,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,320702,100,0,0,0,0,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,101532,CHIEF_INVESTIGATOR,1960,Australia,,2538,25,,>=0 to 5,3,9,2,8,7,1,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,4D,10A,G ,7/10/08,320702,100,0,0,0,0,0,0,0,0,730203,25,730211,25,670402,50,0,0,0,0,40947,CHIEF_INVESTIGATOR,1965,Australia,English,2653,25,Yes ,>5 to 10,1,7,8,3,1,1,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,321029,100,0,0,0,0,0,0,0,0,730113,60,670403,20,730109,20,0,0,0,0,143357,CHIEF_INVESTIGATOR,1965,Asia Pacific,,2728,25,Yes ,>=0 to 5,2,3,0,1,18,1,90947,DELEGATED_RESEARCHER,1965,,,,,,,0,0,0,0,0,0
0,4D,10A,,7/10/08,321012,100,0,0,0,0,0,0,0,0,730107,30,730115,40,670403,30,0,0,0,0,68817,CHIEF_INVESTIGATOR,1955,Australia,,2713,25,Yes ,>10 to 15,1,8,3,12,11,1,,,,,,,,,,,,,,,
0,21A,50A,A ,7/10/08,360202,50,360102,25,360201,25,0,0,0,0,780106,100,0,0,0,0,0,0,0,0,63772,CHIEF_INVESTIGATOR,1960,Australia,,828,7,Yes ,>10 to 15,2,2,11,3,1,12,,,,,,,,,,,,,,,
1,4D,10A,G ,7/10/08,320701,100,0,0,0,0,0,0,0,0,730113,100,0,0,0,0,0,0,0,0,71867,CHIEF_INVESTIGATOR,1945,Australia,,2578,25,Yes ,more than 15,9,5,11,29,46,24,,,,,,,,,,,,,,,
0,4D,10A,,7/10/08,270103,100,0,0,0,0,0,0,0,0,730106,35,730104,35,730115,30,0,0,0,0,868722,CHIEF_INVESTIGATOR,1965,Australia,,,,Yes ,,2,4,4,10,9,1,906612,CHIEF_INVESTIGATOR,1975,Asia Pacific,,2603,25,Yes ,>=0 to 5,2,3,0,0,0,0
1,4D,10A,F ,7/10/08,320207,100,0,0,0,0,0,0,0,0,730102,50,730104,50,0,0,0,0,0,0,869497,CHIEF_INVESTIGATOR,1975,Asia Pacific,,2628,25,Yes ,>=0 to 5,3,0,3,1,0,0,,,,,,,,,,,,,,,
1,4D,10A,G ,7/10/08,320702,100,0,0,0,0,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,497802,CHIEF_INVESTIGATOR,1955,,,2538,25,,>=0 to 5,1,1,2,4,0,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,7/10/08,321016,100,0,0,0,0,0,0,0,0,730111,50,780105,50,0,0,0,0,0,0,46682,CHIEF_INVESTIGATOR,1960,Australia,,2578,25,Yes ,>5 to 10,1,4,2,4,4,2,255532,CHIEF_INVESTIGATOR,1975,Australia,,2578,25,Yes ,>=0 to 5,2,0,0,0,0,0
0,4D,10A,,7/10/08,321015,100,0,0,0,0,0,0,0,0,730108,30,670403,30,671401,40,0,0,0,0,18177,CHIEF_INVESTIGATOR,1945,Australia,,2653,25,,more than 15,0,1,3,24,4,9,918577,CHIEF_INVESTIGATOR,1960,,,3198,31,,>=0 to 5,0,1,0,0,0,0
0,40D,10B,,7/10/08,321004,100,0,0,0,0,0,0,0,0,730105,50,730106,50,0,0,0,0,0,0,69812,CHIEF_INVESTIGATOR,1960,Australia,,2813,25,,>5 to 10,5,11,16,17,23,4,119372,CHIEF_INVESTIGATOR,1970,Eastern Europe,Other,2813,25,Yes ,>=0 to 5,1,5,0,0,0,0
0,4D,10A,,7/10/08,320702,100,0,0,0,0,0,0,0,0,730104,40,730203,20,730199,40,0,0,0,0,76757,CHIEF_INVESTIGATOR,1975,Australia,,2153,19,Yes ,>=0 to 5,1,0,3,2,0,0,9067,PRINCIPAL_SUPERVISOR,1960,Australia,,2538,25,Yes ,more than 15,5,8,0,0,0,0
1,4D,10A,G ,7/10/08,270199,100,0,0,0,0,0,0,0,0,780105,50,730102,40,730101,10,0,0,0,0,39812,CHIEF_INVESTIGATOR,1950,Australia,,2603,25,Yes ,>5 to 10,5,3,10,23,4,4,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,32D,30B,,7/10/08,320206,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,284367,CHIEF_INVESTIGATOR,1960,Australia,,2653,25,,>=0 to 5,0,2,0,0,0,0,,,,,,,,,,,,,,,
0,4D,10A,,7/10/08,270299,100,0,0,0,0,0,0,0,0,730108,50,730107,50,0,0,0,0,0,0,67842,CHIEF_INVESTIGATOR,1965,Australia,,2653,25,Yes ,>5 to 10,4,16,14,49,19,5,140442,CHIEF_INVESTIGATOR,1960,Australia,,2763,25,Yes ,>=0 to 5,0,2,0,0,0,0
0,4D,10A,,7/10/08,291599,100,0,0,0,0,0,0,0,0,730109,40,730105,40,670403,20,0,0,0,0,298802,CHIEF_INVESTIGATOR,1960,,,,,,,0,0,0,0,0,0,3692,CHIEF_INVESTIGATOR,1945,Australia,,2828,25,,Less than 0,6,3,0,0,0,0
0,4D,10A,,7/10/08,320699,100,0,0,0,0,0,0,0,0,730106,50,730105,50,0,0,0,0,0,0,867827,CHIEF_INVESTIGATOR,1960,Australia,,2813,25,Yes ,>=0 to 5,1,2,6,5,4,1,872667,CHIEF_INVESTIGATOR,1965,,,,,,,0,0,0,0,0,0
0,4D,10A,,7/10/08,321004,100,0,0,0,0,0,0,0,0,730105,90,730106,10,0,0,0,0,0,0,105342,CHIEF_INVESTIGATOR,1965,Australia,,2678,25,Yes ,>=0 to 5,6,7,4,6,9,3,636257,CHIEF_INVESTIGATOR,1980,,,2678,25,,Less than 0,3,7,0,0,0,0
0,4D,10A,,7/10/08,321028,100,0,0,0,0,0,0,0,0,730114,100,0,0,0,0,0,0,0,0,604692,CHIEF_INVESTIGATOR,1975,,,2178,19,,,1,0,0,0,1,2,25217,CHIEF_INVESTIGATOR,1965,Great Britain,,2563,25,Yes ,>5 to 10,3,5,0,0,0,0
0,4D,10A,,7/10/08,321204,100,0,0,0,0,0,0,0,0,730211,100,0,0,0,0,0,0,0,0,615312,CHIEF_INVESTIGATOR,1975,Australia,,2533,25,Yes ,>=0 to 5,0,2,0,2,3,1,301472,CHIEF_INVESTIGATOR,1950,Australia,,2533,25,Yes ,>=0 to 5,8,6,0,0,0,0
1,4D,10A,G ,7/10/08,270199,100,0,0,0,0,0,0,0,0,780105,70,730102,20,730101,10,0,0,0,0,39812,CHIEF_INVESTIGATOR,1950,Australia,,2603,25,Yes ,>5 to 10,5,3,10,23,4,4,,,,,,,,,,,,,,,
1,266B,10A,B ,7/10/08,321015,100,0,0,0,0,0,0,0,0,730108,50,670403,50,0,0,0,0,0,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
